Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
TP53,21.63211834,24.83359496,22.70800434,6.423497694,7.963054563,5.504429626
WRAP53,9.287702983,12.12803475,10.25522777,7.031639488,5.961412433,5.971786859
EFNB3,40.67778775,42.73688436,71.0540781,15.31757143,32.15681597,17.18836044
DNAH2,13.63763982,45.04698621,18.31290673,12.35288018,13.83743908,8.983644578
KDM6B,34.79949472,60.06264828,29.30065076,22.00713115,23.54105202,17.34414618
TMEM88,2.586448932,5.775254643,0.732516269,2.128496277,2.088670049,1.194357372
NAA38,74.53675558,56.01997003,62.26388288,45.26855476,48.51806469,41.90636517
CYB5D1,5.525595445,8.0853565,4.395097615,6.613542005,9.703612938,6.283358347
CHD3,133.20212,197.5137088,86.43691976,103.1940606,87.72414208,82.92994446
RNF227,6.348556469,3.080135809,0.732516269,2.470576036,2.915435277,2.544500488
KCNAB3,4.34993684,3.272644297,3.662581346,11.74473839,10.61740608,16.4613603
TRAPPC1,17.2821815,19.63586578,8.790195229,8.70402942,13.4893274,7.270001393
CNTROB,16.34165461,18.86583183,10.25522777,28.77270861,25.41215227,26.95093374
GUCY2D,0.352697582,0.96254244,0.732516269,2.242522864,1.34893274,1.090500209
ALOX12B,3.056712374,0.96254244,2.930065076,2.432567174,1.784072334,1.973286092
ALOXE3,2.11618549,2.502610345,1.465032538,3.116726692,2.219211928,2.025214674
HES7,6.818819911,6.160271619,3.662581346,7.411728109,4.351395936,3.946572185
PER1,7.524215074,22.71600159,10.25522777,18.8523956,16.31773476,18.79814646
VAMP2,39.619695,86.43631115,16.84787419,57.84948811,103.824307,33.1823635
TMEM107,16.6943522,12.70556021,16.84787419,11.40265863,13.96798096,11.11271641
AC129492.4,1.175658605,2.310101857,1.465032538,1.026239277,0.739737309,1.194357372
BORCS6,1.881053769,1.925084881,0,1.710398794,2.175697968,1.14242879
AURKB,1.293224466,0.770033952,2.197548807,0.266062035,0.174055837,0.051928581
LINC00324,1.763487908,1.925084881,0.732516269,1.938451967,2.697865481,1.609786023
CTC1,13.63763982,14.43813661,7.325162691,30.67315171,21.58292384,34.42864945
PFAS,12.2268495,7.892848012,9.522711499,12.84699539,10.96551776,12.51478811
AC135178.6,1.293224466,1.347559417,2.197548807,0.836194966,0.783251269,0.415428651
SLC25A35,1.528356187,0.770033952,1.465032538,1.938451967,1.131362943,1.921357511
RANGRF,9.522834704,9.04789894,6.592646422,6.043409074,8.963875629,6.698786998
ARHGEF15,0.352697582,0.577525464,0,0.266062035,0,1.038571628
KRBA2,21.39698662,26.56617136,18.31290673,24.21164516,19.84236547,22.06964709
AC135178.4,33.15357267,15.20817056,24.90555315,13.41712832,14.66420431,12.51478811
RPL26,416.8885415,171.7175714,185.3266161,73.54714816,122.4917956,49.79950954
RNF222,5.055332003,0.192508488,2.930065076,2.35654945,1.435960659,2.129071837
NDEL1,59.01806199,53.70986818,43.21845988,86.77423217,90.77011923,96.79487569
MYH10,188.6932062,171.3325544,192.6517788,405.9346472,459.8120086,381.2596445
CCDC42,0.705395163,0.577525464,0.732516269,0.152035448,0,0.36350007
PIK3R6,0.705395163,2.310101857,1.465032538,2.128496277,5.874384514,3.167643464
PIK3R5,0.705395163,0.770033952,2.197548807,0.228053173,0.304597716,0.467357232
NTN1,57.13700822,35.99908727,52.00865511,19.99266146,29.28489465,24.14679034
AC005695.1,0.705395163,0.770033952,0.732516269,0.570132931,0.348111675,0.934714465
AC005695.3,0.117565861,0.192508488,0,0.304070897,0.261083756,0.36350007
STX8,77.47590209,79.1209886,92.29704991,90.34706521,76.97619411,90.3557316
AC005695.2,41.14805119,35.42156181,54.93872018,33.02970116,22.84482867,35.57107824
AC087501.1,9.052571261,5.967763131,6.592646422,8.970091455,6.091954311,9.347144648
AC087501.3,0.470263442,0.192508488,0,0.380088621,0.130541878,0.36350007
AC087501.4,0.705395163,0.192508488,0,0.456106345,0.69622335,0.415428651
CFAP52,4.114805119,3.850169762,8.790195229,3.230753278,4.264368018,3.998500766
AC118755.2,0.235131721,0.385016976,1.465032538,0.380088621,0.609195431,0.259642907
USP43,9.170137122,6.545288595,14.65032538,39.68125203,30.37274364,26.4835765
AC027045.2,0.705395163,0.385016976,4.395097615,0.608141794,0.783251269,0.675071558
DHRS7C,0.117565861,0.577525464,0,0,0.174055837,0.623142977
GSG1L2,0.587829303,0.192508488,0.732516269,0.456106345,0.391625634,0.415428651
GLP2R,1.058092745,2.502610345,2.197548807,2.432567174,2.523809643,1.921357511
RCVRN,0.940526884,1.347559417,0,1.748407656,1.305418781,2.077143255
GAS7,108.5132893,92.40407428,83.50685468,214.7880797,175.9269377,204.7543964
AC005291.2,10.81605917,5.00522069,10.98774404,13.72119922,5.047619286,14.38421704
MYH13,3.997239258,2.887627321,5.860130153,2.698629209,1.479474618,3.37535779
AC005291.1,0.822961024,1.925084881,0.732516269,0.228053173,0.261083756,0.467357232
AC005323.2,1.058092745,2.887627321,2.197548807,0.988230415,1.871100253,2.908000557
MYH8,0.117565861,4.235186738,0,0.114026586,0,0.519285814
MYH4,0,0.192508488,0.732516269,0.228053173,0.348111675,0.934714465
MYH1,0.235131721,0.385016976,0,0.228053173,0.217569797,0.934714465
MYH2,0,0.192508488,0,0,0.174055837,0.155785744
AC005323.1,1.410790326,1.732576393,2.197548807,1.368319036,0.739737309,2.388714743
MYH3,3.997239258,27.5287138,2.197548807,6.955621764,4.09031218,8.879787416
SCO1,25.27666002,24.2560695,19.045423,22.84332612,19.53776775,21.29071837
AC002347.2,0.352697582,0,0.732516269,0.266062035,0.522167512,0.519285814
ADPRM,11.16875675,8.855390452,12.45277658,12.12482701,9.486043141,12.09935946
TMEM220,38.56160226,23.29352706,33.69574838,19.42252853,19.0591142,21.44650411
TMEM220-AS1,3.409409956,4.04267825,1.465032538,4.827125486,4.78653553,3.167643464
AC015908.3,3.526975816,1.925084881,5.860130153,3.838895072,3.307060912,1.86942893
AC015908.4,0,0,0,0.076017724,0,0
TMEM238L,0.470263442,0.770033952,1.465032538,0.72216838,0.69622335,0.519285814
PIRT,2.939146513,2.117593369,7.325162691,1.710398794,2.523809643,1.14242879
AC015908.2,1.058092745,0.577525464,0,0.950221552,1.305418781,1.402071697
AC005548.1,0.235131721,0.770033952,0,0.304070897,0.435139594,0.155785744
SHISA6,47.14391008,44.46946075,57.13626899,131.8527426,150.2101877,9.554858974
DNAH9,58.90049613,41.77434191,59.3338178,36.18443672,33.07060912,39.25800752
AC005410.2,8.347176098,8.470373476,8.05767896,8.51398511,8.006568523,10.22993053
ZNF18,14.57816671,10.20294987,12.45277658,13.94925239,15.44745557,16.35750313
MAP2K4,126.2657342,149.7716037,119.4001519,128.5079628,172.9244745,141.9727415
LINC00670,1.175658605,2.117593369,1.465032538,3.648850761,10.704434,9.139430323
AC068442.1,0.352697582,0.192508488,0.732516269,1.064248139,3.568144668,5.66021537
MYOCD,1.293224466,4.235186738,1.465032538,5.169205245,12.66256217,20.56371823
AC005358.1,1.058092745,1.155050929,2.197548807,3.458806451,7.092775376,16.25364597
AC005358.2,0.940526884,0.385016976,0,0.72216838,0.739737309,1.454000279
ARHGAP44,202.330846,216.7645576,173.6063558,378.5302576,398.6313817,371.0297139
AC005277.2,1.058092745,0.577525464,0,1.178274725,1.522988578,1.86942893
ELAC2,16.45922048,15.97820451,15.38284165,15.5456246,13.14121573,16.20171739
HS3ST3A1,3.644541677,4.620203714,7.325162691,2.318540588,2.219211928,1.402071697
COX10-AS1,84.05959028,148.4240443,71.0540781,105.3985746,95.33908496,79.55458667
AC005304.2,1.410790326,2.502610345,0,0.760177242,0.913793147,0.934714465
AC005304.3,0.235131721,1.155050929,0.732516269,0.494115207,0.217569797,0.415428651
COX10,31.2725189,40.61929099,33.69574838,36.18443672,44.8628921,40.97165071
HS3ST3B1,1.645922048,2.695118833,2.930065076,1.558363346,2.958949237,3.427286371
AC005224.2,0,0.192508488,2.930065076,0.19004431,0.783251269,0.830857302
AC022816.1,0.235131721,0.192508488,0,0.114026586,0.261083756,0.36350007
LINC02096,0.940526884,0.192508488,2.197548807,0,0,0.311571488
AC005772.2,0,0.96254244,2.197548807,0,0.043513959,0.103857163
PMP22,14.46060085,7.700339523,22.70800434,4.180974831,10.44335025,4.310072254
AC005703.3,0,0,0.732516269,0,0,0
AC005703.7,0.940526884,0.96254244,2.197548807,0.266062035,0.565681472,0.571214395
TEKT3,2.704014792,7.122814059,2.197548807,0.836194966,1.261904822,0.986643046
AC005703.4,6.348556469,9.817932892,5.127613884,4.561063452,4.743021571,3.583072115
CDRT4,95.11078118,64.49034351,79.11175707,76.32179509,60.65845935,58.93893986
TVP23C,128.146788,72.96071698,115.7375705,119.9179599,100.3867043,96.84680427
AC005838.2,6.348556469,0.96254244,2.930065076,6.385488832,5.917898473,4.413929417
CDRT1,5.290463724,6.352780107,2.197548807,5.017169797,3.524630708,3.271500627
TRIM16,39.0318657,40.61929099,41.75342734,44.1282889,35.24630708,37.0770071
AC005324.5,0.587829303,0.770033952,2.197548807,0.266062035,0.304597716,0.727000139
ZNF286A,54.31542757,47.35708807,46.14852495,51.27395497,43.29638957,40.14079341
TBC1D26,1.058092745,7.892848012,1.465032538,4.675090038,2.828407359,4.050429348
AC005324.1,0,1.540067905,0,0.304070897,0,0.259642907
LINC02087,1.998619629,1.540067905,2.197548807,0.380088621,0.304597716,0.675071558
ADORA2B,3.409409956,6.737797083,4.395097615,2.394558312,4.003284261,3.583072115
ZSWIM7,50.78845175,26.56617136,33.69574838,54.73276142,48.16995301,54.47308187
TTC19,162.9462827,118.7777371,163.351128,187.8397965,165.2225037,184.8657497
AC002553.2,2.23375135,2.502610345,2.197548807,2.280531726,1.435960659,2.752214813
NCOR1,191.2796551,160.7445876,187.5241649,210.4550694,194.899024,200.8078242
AC002553.1,3.762107537,3.657661274,4.395097615,2.470576036,3.002463196,3.427286371
PIGL,92.40676638,77.00339523,84.97188722,95.89635907,85.7660139,92.69251776
CENPV,61.48694506,39.27173157,25.63806942,43.71019141,40.85960784,34.42864945
UBB,183.6378742,90.28648091,74.71665945,54.23864621,117.1830926,37.0770071
TRPV2,0.940526884,0.96254244,0.732516269,2.35654945,0.870279187,3.790786441
SNHG29,177.4068836,113.3874995,100.3547289,62.48656929,69.88341874,55.97901073
AC093484.4,0.470263442,0.192508488,2.197548807,0.228053173,0.130541878,0.467357232
LRRC75A,75.47728247,54.09488515,60.79885034,46.67488266,48.03941114,53.43451024
AC127540.2,0.352697582,0.577525464,0,0.228053173,0,0.311571488
ZNF287,14.69573257,9.625424404,11.72026031,10.79451684,13.7068972,13.24178825
AC127540.1,0.470263442,0.192508488,0.732516269,0.19004431,0.130541878,0.259642907
ZNF624,9.522834704,11.55050929,11.72026031,11.06057887,12.96715989,13.397574
CCDC144A,47.9668711,53.13234271,39.55587853,106.6148582,110.6559987,87.86315969
AC098850.1,0.822961024,1.347559417,0,0.342079759,0.391625634,0.311571488
FAM106C,0.940526884,0.385016976,0.732516269,1.63438107,2.349753806,2.077143255
AC104024.4,5.408029585,5.197729178,3.662581346,5.967391349,4.177340099,2.856071976
MPRIP,110.8646065,104.917126,86.43691976,123.9088904,102.2142905,121.4609518
MPRIP-AS1,16.45922048,13.28308568,12.45277658,10.56646366,6.17898223,8.256644439
AC055811.1,18.4578401,9.625424404,17.58039046,18.81438674,12.22742258,21.34264695
PLD6,1.528356187,3.465152786,3.662581346,4.599072314,3.829228424,3.686929278
FLCN,19.98619629,22.33098462,22.70800434,37.97085324,23.49753806,34.37672087
AC055811.3,0.117565861,0,0,0.266062035,0.217569797,0.467357232
COPS3,28.09824067,34.84403634,16.84787419,24.43969833,24.32430328,25.13343339
NT5M,22.69021108,20.79091671,19.77793927,22.27319319,16.056651,16.92871753
MED9,11.28632261,10.39545836,13.18529284,13.53115491,14.09852283,16.61714604
RASD1,5.760727166,9.432915916,4.395097615,1.330310173,3.133005074,1.50592886
AC020558.6,0.235131721,0.192508488,1.465032538,0.456106345,0.478653553,0.259642907
PEMT,17.98757666,18.67332334,16.84787419,17.56009429,14.31609263,17.08450327
AC020558.1,4.820200282,7.315322547,6.592646422,4.751107762,5.134647205,4.725500905
SMCR2,0.117565861,0.192508488,0,0.114026586,0.435139594,0.311571488
RAI1,58.07753511,50.82224085,45.41600869,88.97874617,79.06486416,83.34537311
RAI1-AS1,12.2268495,5.00522069,13.91780911,7.753807868,7.658456848,11.89164514
SMCR5,56.54917892,30.80135809,27.10310196,43.36811165,35.333335,31.7802918
SREBF1,12.93224466,18.28830637,12.45277658,31.0912492,16.53530456,31.46872032
TOM1L2,91.11354192,102.9920411,95.95963125,124.6310588,110.2208591,130.496525
AC122129.1,2.704014792,0.577525464,2.197548807,1.596372208,1.261904822,2.544500488
DRC3,46.67364663,33.49647693,38.82336226,32.45956823,28.63218526,30.22243436
ATPAF2,29.39146513,34.26651088,27.10310196,35.53828606,29.54597841,32.45536336
GID4,12.8146788,14.24562812,8.790195229,12.80898653,14.40312055,15.26700293
DRG2,11.40388847,12.51305173,13.18529284,20.33474122,13.53284136,18.59043213
MYO15A,6.58368819,16.170713,10.98774404,14.9374828,13.22824365,18.27886065
AC087164.1,4.232370979,6.352780107,3.662581346,12.42889791,11.79228299,16.4613603
ALKBH5,30.6846896,29.64630717,26.37058569,24.93381354,27.37028044,26.53550508
LLGL1,5.995858887,10.97298382,1.465032538,4.180974831,2.871921318,3.271500627
FLII,13.75520568,26.56617136,12.45277658,14.48137646,14.83826014,15.8901459
MIEF2,8.347176098,9.817932892,8.05767896,6.385488832,5.830870555,7.633501463
AC127537.1,0.940526884,1.155050929,1.465032538,1.178274725,1.087848984,1.557857441
TOP3A,37.73864123,34.26651088,41.02091107,64.50103898,53.69622585,61.84694042
SMCR8,5.525595445,12.12803475,6.592646422,3.610841899,5.352217002,4.725500905
SHMT1,10.69849331,10.97298382,9.522711499,9.996330732,7.876026645,8.152787276
LINC02076,1.528356187,1.732576393,0.732516269,1.406327898,1.522988578,1.194357372
FAM106A,60.7815499,45.04698621,29.30065076,51.34997269,75.62726137,26.79514799
FOXO3B,16.10652289,11.93552626,15.38284165,13.94925239,10.53037817,10.12607337
TRIM16L,22.21994764,24.64108647,22.70800434,23.64151222,17.79720938,22.38121857
FBXW10,12.57954708,8.277864988,14.65032538,7.107657212,7.005747457,7.425787137
TVP23B,28.56850411,13.28308568,24.17303688,22.04514002,18.40640481,20.30407532
AC107982.3,0.352697582,1.347559417,0,0.19004431,0.261083756,0.36350007
PRPSAP2,72.89083353,44.85447772,67.39149676,60.85218822,62.39901773,55.25201059
AC107982.2,4.937766143,1.732576393,7.325162691,3.686859623,2.567323602,5.348643882
SLC5A10,2.11618549,1.925084881,1.465032538,1.748407656,1.610016496,1.454000279
FAM83G,0.235131721,1.347559417,0,0.304070897,0.826765228,0.519285814
AC007952.4,0.587829303,9.240407428,0,0.988230415,0.870279187,0.467357232
GRAPL,0,0,0,0,0.130541878,0.207714326
AC007952.6,0,0,0,0,0,0.155785744
EPN2,162.0057558,122.6279069,146.5032538,181.2642633,154.3004999,146.8020996
EPN2-AS1,51.14114933,15.40067905,33.69574838,37.97085324,37.20443526,31.98800613
B9D1,31.2725189,40.81179947,27.83561823,29.79894788,29.24138069,33.33814924
AC124066.1,0.940526884,2.117593369,0,0.494115207,0.870279187,0.778928721
MAPK7,8.464741959,11.55050929,11.72026031,3.99093052,5.047619286,3.790786441
MFAP4,3.174278235,13.66810265,1.465032538,0.304070897,0.348111675,0.155785744
RNF112,15.04843015,15.20817056,16.11535792,47.4350599,39.9458147,58.10808256
AC004448.3,1.175658605,0.96254244,1.465032538,3.686859623,2.697865481,5.140929556
AC004448.2,30.44955788,40.81179947,21.97548807,17.21801453,12.18390862,11.89164514
LINC02094,0.940526884,5.775254643,0.732516269,2.888673519,2.175697968,2.232928999
SLC47A1,5.995858887,5.390237666,6.592646422,8.285931937,7.876026645,8.412430183
AC025627.1,1.175658605,2.310101857,3.662581346,4.675090038,4.525451774,5.244786719
ALDH3A2,31.62521648,19.05834032,38.09084599,32.04147075,36.24712815,28.7165055
AC115989.1,1.175658605,0,5.127613884,0.380088621,0.565681472,0.830857302
SLC47A2,8.81743954,6.737797083,14.65032538,7.677790144,6.222496189,7.16614423
ULK2,96.63913736,58.90759735,103.2847939,130.4084059,117.2266065,116.9950938
AC015726.1,1.058092745,1.347559417,0,0.304070897,0.826765228,0.934714465
AKAP10,56.19648134,39.65674855,52.00865511,60.58612618,63.70443651,62.88551205
AC005730.2,0,0.385016976,0,0.646150656,0.435139594,0.934714465
SPECC1,31.97791407,48.31963051,36.62581346,72.93900637,85.67898599,122.1360234
AC004702.1,1.528356187,1.155050929,2.197548807,1.862434243,1.174876903,3.894643603
AC008088.1,1.645922048,0.770033952,0.732516269,0.988230415,0.69622335,1.194357372
CCDC144NL,86.05820991,0.96254244,216.0922994,47.62510421,32.37438577,67.71487012
AC090774.2,0.822961024,0,8.05767896,0.418097483,0.217569797,0.311571488
CCDC144NL-AS1,152.600487,4.235186738,386.7685901,200.4587387,167.1806319,261.9277645
AC107926.1,0.470263442,0,0,0.380088621,0.348111675,0.519285814
USP22,88.87979057,152.6592311,78.3792408,97.0746338,87.81116999,84.85130197
AC087393.2,1.881053769,2.887627321,0,0.532124069,1.305418781,0.830857302
LINC01563,4.702634422,3.465152786,4.395097615,1.368319036,1.000821065,1.50592886
DHRS7B,32.68330923,22.13847613,33.69574838,31.24328464,31.19950886,32.19572045
TMEM11,12.57954708,14.63064509,10.25522777,9.122126903,10.22578045,9.347144648
AC087294.1,13.9903374,5.967763131,9.522711499,12.46690677,7.876026645,10.38571628
NATD1,4.4675027,4.620203714,5.860130153,4.142965969,3.959770302,4.15428651
MAP2K3,7.053951632,23.29352706,5.127613884,14.32934101,16.4917906,18.38271781
KCNJ12,2.23375135,3.465152786,0,2.546593761,1.914614212,2.077143255
LINC02693,19.28080113,23.87105252,12.45277658,27.32837185,26.89162689,15.00736002
AC233702.7,4.4675027,0.96254244,5.127613884,3.07871783,3.045977155,3.686929278
AC129926.2,1.058092745,6.737797083,0.732516269,0,0,0.103857163
WSB1,201.3903191,751.360629,296.669089,487.843745,565.9860694,756.5994307
AC026254.2,3.291844095,4.427695226,3.662581346,4.142965969,3.307060912,3.998500766
KSR1,54.08029585,80.853565,49.07859003,88.67467527,97.81938065,102.9743769
AC069366.2,0.352697582,1.540067905,0,0.342079759,0.739737309,0.467357232
LGALS9,1.175658605,6.930305571,0.732516269,1.292301311,1.435960659,1.090500209
NOS2,0.235131721,1.347559417,0,2.128496277,2.567323602,4.050429348
AC005697.2,10.46336159,3.657661274,6.592646422,14.17730556,7.919540604,13.50143116
LYRM9,18.57540597,24.06356101,26.37058569,28.96275292,26.63054313,28.40493401
LINC01992,1.058092745,0.577525464,0.732516269,0.798186104,0.478653553,1.038571628
NLK,113.5686213,90.28648091,115.0050543,234.6287057,248.0295684,325.0729194
AC061975.8,10.46336159,8.855390452,13.18529284,12.31487132,8.833333751,12.67057386
TMEM97,5.878293027,6.930305571,5.127613884,3.382788727,3.698686546,2.804143394
IFT20,37.03324607,37.73166366,29.30065076,49.52554731,46.29885276,55.97901073
TNFAIP1,19.16323527,18.48081486,21.2429718,17.86416519,21.19129821,20.77143255
POLDIP2,15.28356187,24.06356101,13.91780911,24.32567174,19.36371192,24.97764764
TMEM199,7.876912656,6.545288595,5.860130153,6.613542005,6.353038067,7.945072951
AC002094.2,0.587829303,0.96254244,0,0.152035448,0.217569797,0.36350007
SARM1,67.01254051,40.81179947,58.60130153,83.65750548,64.27011798,70.20744202
VTN,1.058092745,2.887627321,2.197548807,2.014469691,1.305418781,1.402071697
AC002094.4,1.645922048,0.770033952,2.930065076,5.359249556,1.914614212,3.583072115
SLC46A1,7.053951632,3.850169762,6.592646422,6.233453384,7.005747457,6.179501184
AC015917.2,1.175658605,2.502610345,0,0.342079759,0.609195431,0.207714326
AC005726.1,9.287702983,32.53393449,10.98774404,12.01080042,10.48686421,11.32043074
UNC119,9.640400564,20.21339125,7.325162691,8.970091455,8.22413832,9.347144648
PIGS,9.640400564,14.63064509,8.05767896,12.61894222,16.66584644,12.25514521
ALDOC,15.75382531,35.03654483,5.860130153,9.312171214,19.88587943,7.373858556
SPAG5,1.175658605,4.427695226,2.930065076,0.91221269,0.913793147,0.519285814
SPAG5-AS1,19.04566941,18.28830637,18.31290673,13.56916377,11.27011547,12.15128804
AC005726.3,2.11618549,6.352780107,3.662581346,1.786416519,0.957307106,0.727000139
AC005726.5,35.38732402,19.05834032,28.5681345,19.42252853,11.87931091,13.6572169
RSKR,15.51869359,23.10101857,12.45277658,11.06057887,9.094417507,10.02221621
KIAA0100,31.97791407,38.88671459,27.83561823,37.85682665,34.98522333,39.25800752
AC005726.2,0.117565861,0.192508488,0,0.570132931,0.69622335,0.519285814
SDF2,20.92672318,22.71600159,15.38284165,15.50761574,16.31773476,12.67057386
SUPT6H,39.85482672,40.4267825,26.37058569,43.90023572,45.16748982,52.91522442
AC010761.3,2.23375135,1.155050929,2.197548807,1.672389932,1.261904822,2.284857581
PROCA1,3.762107537,3.850169762,4.395097615,4.52305459,4.307881977,3.323429208
RAB34,8.464741959,7.122814059,6.592646422,4.180974831,3.872742383,3.271500627
RPL23A,259.4678542,79.31349709,123.0627332,30.33107195,66.40230199,23.83521885
AC010761.1,0.470263442,0.577525464,2.197548807,0.304070897,0.174055837,0.675071558
TLCD1,1.293224466,1.155050929,0,0.380088621,0.739737309,0.155785744
NEK8,5.172897864,3.272644297,3.662581346,3.876903934,3.176519033,2.856071976
AC010761.2,1.058092745,1.540067905,2.197548807,0.456106345,1.000821065,0.415428651
TRAF4,14.57816671,28.68376472,13.18529284,10.94655228,10.83497588,9.970287625
AC010761.4,0.587829303,0.385016976,0,0.418097483,0.739737309,0.36350007
FAM222B,119.2117826,88.9389215,128.9228634,111.4039748,115.5730761,106.7651633
ERAL1,10.69849331,9.432915916,9.522711499,14.67142077,10.57389213,14.79964569
AC024267.1,0.235131721,0.192508488,1.465032538,0.076017724,0,0.155785744
FLOT2,24.80639657,34.65152786,24.17303688,23.2614236,25.23809643,19.68093234
AC024267.3,0.352697582,0.577525464,0.732516269,0.684159518,0.261083756,0.571214395
AC024267.6,1.293224466,0.96254244,1.465032538,0.418097483,0.565681472,0.882785883
DHRS13,5.408029585,6.160271619,3.662581346,5.017169797,5.221675124,5.764072533
PHF12,38.09133881,43.50691831,29.30065076,41.39165082,39.11904947,39.67343617
AC024267.4,26.09962104,10.97298382,27.10310196,16.15376639,16.01313705,18.9539322
AC024267.5,0.587829303,0.577525464,0,0.494115207,0.478653553,0.675071558
PIPOX,72.30300423,40.61929099,52.00865511,66.02139346,60.61494539,72.95965684
SEZ6,70.3043846,93.55912521,57.13626899,127.9758387,103.0410558,136.572169
MYO18A,29.15633341,34.84403634,38.09084599,47.62510421,44.51478043,46.47608033
TIAF1,1.410790326,0.96254244,2.197548807,2.16650514,2.219211928,2.025214674
AC024619.3,37.50350951,13.09057719,24.90555315,25.46593761,24.4113312,22.64086148
CRYBA1,3.174278235,4.04267825,3.662581346,2.888673519,3.089491115,4.985143812
NUFIP2,60.54641818,85.08875173,68.12401303,56.67121339,76.14942889,66.83208423
AC068025.2,7.053951632,4.235186738,10.98774404,3.382788727,4.133826139,5.140929556
AC068025.1,1.175658605,2.502610345,3.662581346,1.064248139,1.000821065,1.921357511
TAOK1,204.0943339,212.7218793,185.3266161,193.6931612,219.2668412,175.2589622
ABHD15,1.293224466,1.925084881,0.732516269,0.266062035,0.348111675,0.103857163
ABHD15-AS1,142.6073888,83.74119232,113.5400217,98.70901487,69.75287686,82.8260873
TP53I13,6.46612233,5.775254643,6.592646422,1.63438107,2.04515609,2.284857581
AC104564.3,0.117565861,0,0,0.19004431,0.130541878,0.259642907
GIT1,27.04014792,63.33529258,18.31290673,30.93921375,33.54926267,30.89750592
ANKRD13B,26.2171869,39.46424006,16.84787419,25.42792874,18.18883501,20.09636099
CORO6,2.23375135,3.080135809,2.930065076,32.64961254,24.45484516,42.21793666
AC104564.2,0,0,0,0.836194966,0.478653553,1.246285953
SSH2,368.3338411,343.4351427,322.3071584,370.6244143,347.0673399,313.4928458
AC104564.5,0.352697582,0.385016976,0.732516269,0.494115207,0.391625634,0.623142977
AC023389.1,117.6834264,64.49034351,97.42466379,66.97161502,46.42939464,55.45972491
AC104982.2,18.81053769,5.582746154,8.05767896,9.920313007,6.918719539,9.243287485
EFCAB5,27.98067481,44.27695226,27.83561823,32.6876214,40.81609388,25.44500488
AC104996.1,1.058092745,2.502610345,0,1.026239277,1.087848984,0.675071558
AC104984.2,4.34993684,5.00522069,0,3.572833037,3.263546952,3.531143534
NSRP1,66.77740879,52.93983422,62.26388288,55.26488549,56.35057737,45.02208006
AC104984.3,25.98205518,5.582746154,30.03316703,14.89947394,8.006568523,13.08600251
AC104984.5,13.52007396,2.502610345,5.860130153,9.084118041,7.788998726,3.738857859
SLC6A4,3.762107537,8.470373476,4.395097615,1.520354484,0.739737309,1.402071697
AC104984.1,0,1.732576393,0.732516269,0,0,0.207714326
AC104984.4,1.881053769,2.695118833,2.197548807,1.102257001,1.000821065,1.817500348
BLMH,23.04290867,15.40067905,19.045423,29.79894788,32.20032993,32.66307769
CPD,47.61417352,66.80044537,61.53136661,60.58612618,89.98686796,60.28908298
GOSR1,62.42747195,61.98773316,57.86878526,52.26218538,57.69951012,55.51165349
AC011840.1,0,0.192508488,0,0,0,0.155785744
AC005562.1,48.78983212,33.49647693,50.54362257,50.36174228,53.04351646,52.1362957
AC127024.3,3.056712374,0.96254244,1.465032538,2.090487415,1.914614212,2.804143394
AC127024.2,7.876912656,2.887627321,11.72026031,23.41345905,16.7093604,28.50879118
CRLF3,416.5358439,180.1879448,476.1355749,284.0782353,233.452392,300.9780577
AC127024.4,4.702634422,1.732576393,2.930065076,1.786416519,0.69622335,4.102357929
AC127024.5,6.113424748,4.235186738,7.325162691,7.563763557,9.355501263,10.64535918
AC127024.6,10.11066401,12.32054324,3.662581346,4.371019141,6.353038067,7.321929974
ATAD5,72.77326767,59.67763131,65.19394795,53.78253987,47.08210403,54.47308187
AC130324.2,44.79259287,38.69420611,46.88104122,25.99806167,24.19376141,24.66607615
AC130324.1,2.939146513,1.155050929,1.465032538,1.900443105,1.784072334,2.388714743
TEFM,26.56988448,20.21339125,35.16078092,58.57165649,44.47126647,53.74608173
AC130324.3,0.940526884,1.540067905,1.465032538,0.608141794,0.391625634,0.882785883
ADAP2,6.113424748,11.93552626,14.65032538,9.540224386,6.17898223,9.762573299
RNF135,1.293224466,3.657661274,0,1.406327898,1.044335025,2.700286232
AC138207.7,0.822961024,0.577525464,0,0.456106345,0.174055837,0.830857302
AC138207.2,1.293224466,0.96254244,1.465032538,1.140265863,1.3924467,1.713643185
NF1,271.6947037,302.8158518,273.2285684,346.1086983,371.6962409,342.8324943
AC079915.1,3.762107537,9.240407428,1.465032538,4.028939382,5.613300758,4.310072254
OMG,96.28643978,37.1541382,90.83201737,61.04223253,51.56404185,67.03979856
EVI2B,40.91291947,16.74823846,48.34607376,39.52921658,29.80706216,44.81436573
EVI2A,6.46612233,3.850169762,9.522711499,5.967391349,6.744663701,8.308573021
RAB11FIP4,71.95030665,73.53824245,55.67123645,158.192884,136.1551788,142.647813
AC003101.2,0,0,0,0.114026586,0,0.051928581
AC003101.1,0,0,0,0.152035448,0,0.051928581
AC007923.4,1.528356187,1.347559417,0.732516269,1.596372208,1.479474618,1.298214534
COPRS,31.2725189,22.52349311,32.96323211,17.29403225,26.80459897,13.86493123
UTP6,49.02496384,42.73688436,42.48594361,50.7418309,51.99918144,50.63036684
