Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
AL031728.1,0.211516358,0.088123454,0.280503126,0.183416035,0.286588005,0.340630485
NBPF3,1.761746199,0.946681925,1.162583466,2.760267277,3.259377333,2.196951973
ALPL,1.13900218,2.564418394,1.303224855,1.452424189,0.93256891,1.947745849
LINC02596,1.365781933,7.47417843,1.159397335,1.843722113,1.044297369,1.528599304
RAP1GAP,2.654043306,3.944158133,2.560360293,15.55532909,10.64421814,16.29511427
USP48,9.33068927,11.51667627,8.888218073,13.06722213,11.65206054,12.95350292
LDLRAD2,0.182076331,0.436183156,0.46597763,0.068417773,0.065786423,0.034907099
HSPG2,0.508494342,1.715378388,0.733416402,0.300245307,0.203971317,0.237239574
CELA3B,0.688763493,0.756338144,1.038398414,0.184297385,0,0.08149221
CELA3A,0.296628976,0.254891341,0.807454993,0,0.12057267,0.204727574
LINC00339,1.714955223,1.237790373,1.395934105,0.854570587,1.044651349,0.925231025
CDC42,5.702545369,7.626640235,4.34356481,7.00914271,8.612512173,5.144277085
CDC42-AS1,4.06193855,3.609043175,5.103240067,1.911232139,1.872183464,2.681581257
CDC42-IT1,3.15318316,2.052658856,2.090802201,5.947052896,5.297670391,3.899143151
WNT4,1.042773117,1.08747659,0.597730413,2.166782372,2.422374946,2.692134577
AL445253.1,1.345254468,3.643051851,1.173693234,1.049881527,2.588253666,1.779564775
ZBTB40,2.108732554,2.695567102,1.95584476,2.053287402,1.87014536,1.953848828
EPHA8,0.284428649,0.528025148,0.140134739,0.178452596,0.282913097,0.040416177
EPHB2,3.45526384,3.495489757,1.575794759,8.694514305,7.9225839,6.191675994
AL512444.1,0.88391315,0,0.79322101,1.626040469,1.724591087,1.24190732
TEX46,1.836702649,1.377396294,3.05750644,1.290081694,0.761507753,0.950742446
KDM1A,17.99951714,18.32471952,13.6620654,16.39953114,17.03214853,15.72185458
AL031428.1,286.5380234,98.15111938,235.479448,181.505713,146.6235356,180.8038044
LUZP1,5.946272528,6.450662173,8.680916122,7.216914868,7.873233042,7.546382806
LINC01355,3.642357833,3.846354643,3.689209073,2.035360205,1.865112143,2.385314677
AL109936.6,40.24020886,17.02646537,37.00297216,22.86833555,14.04799362,26.3878251
HNRNPR,14.83493044,13.45455894,13.45952331,12.24011351,11.8959642,10.89573198
ZNF436,1.367740961,2.33871012,1.161490355,0.81539848,1.155149662,0.845656204
ZNF436-AS1,6.142719442,3.038487805,4.955109857,5.165472951,6.202557536,5.103929621
TCEA3,2.243026255,4.2671175,3.595071877,1.776275748,1.600903213,1.536710239
ASAP3,5.255480865,2.859105229,8.625562871,6.173666808,4.960990055,6.887545765
E2F2,0.432778526,0.358880831,0.439161541,0.1732076,0.113667666,0.074673839
ID3,13.53217687,5.279175135,12.90362734,7.193470231,6.817997612,3.250700274
AL450043.1,0.825265789,0.795102532,0.950425174,0.107344165,0,0.261058629
MDS2,0.721561755,0.994705832,1.333144555,0.242919211,0.124220246,0.117178341
RPL11,160.5774764,124.821359,102.6682749,34.0140381,55.49304753,21.42763944
ELOA-AS1,28.90128395,25.33409386,24.91012137,17.67347821,13.91041343,16.57175507
ELOA,4.424133231,6.455347477,3.729065718,3.610681252,3.427520246,3.806144215
PITHD1,15.34107367,16.26348156,12.54552217,9.556380582,11.41488598,10.25121744
LYPLA2,6.163087092,14.18331408,5.2562176,5.359913884,5.193156167,4.486507028
GALE,2.911789029,2.657713141,2.993983121,5.914369469,3.662848326,5.806860813
HMGCL,3.758582873,2.549119275,4.938604158,3.555289104,2.495220123,3.47862268
FUCA1,4.086147466,3.844278067,3.999042905,5.557582026,5.71935016,4.797371139
CNR2,0.276290313,0.329142775,0.441130317,0.09882867,0.056152742,0.083426972
PNRC2,8.6321036,9.726646199,5.746330707,4.579642158,6.869474036,3.622318395
SRSF10,7.724604534,7.617198942,6.282631436,9.091667634,6.556022007,8.16107375
MYOM3,0.078937948,0.243574461,0.103306405,0,0,0.027240721
IFNLR1,0.208581009,0.287538447,0.716789188,0.157995835,0.263326806,0.349311243
AL138902.1,0.247826117,0.26550279,0.756154608,0.165781526,0.759833189,0.219914725
GRHL3,0.230753252,0.346097038,1.652476663,0.084040855,0.082540255,0.183150639
STPG1,1.128759629,0.911244508,2.572306414,0.500207918,0.413366915,1.06535433
NIPAL3,1.338529309,1.085436216,1.470953904,1.749445607,1.661346641,1.829845295
RCAN3AS,9.385984402,2.199631385,9.543635463,4.469574373,3.763449616,4.405605742
RCAN3,1.159067958,1.010904292,1.232170715,0.891321503,1.027175094,0.742825808
NCMAP-DT,0.859881898,0.943683274,0.685079461,0.147310366,0.265977469,0.260549487
NCMAP,0.606696642,0.678357708,0.89079523,0.102683782,0.071308294,0.113511218
SRRM1,8.863678442,12.5117771,9.535473776,9.147713839,8.687953367,8.728780555
CLIC4,17.347527,18.36046597,22.15265446,18.06027731,17.44611764,20.65645995
AL050344.1,0.561865005,1.283827514,0.661783462,0,0,0.290841258
SYF2,10.23305762,7.808090145,8.335443047,5.553996021,6.762282873,5.496566384
AL031432.4,2.656928763,0.557798328,2.938177551,1.447169267,1.795464693,1.475604371
AL031432.5,0.358882031,0,0,0.217842742,0.194502754,0.288975664
RSRP1,13.51818608,8.792797537,18.28486399,28.50479912,18.94670692,25.5238323
AL031432.3,0.999772164,0.937197479,0.549530432,1.170383393,2.011599618,1.035035075
RHD,19.20970322,9.243792592,24.46750422,14.42791334,11.5294986,13.8358423
TMEM50A,13.33043391,8.003541923,10.09419853,17.29466661,18.20028828,13.5921425
RHCE,2.914718014,2.72061244,2.331737224,2.770520695,1.944228106,2.501707003
MACO1,16.9921537,12.15174043,11.61663099,25.35150485,23.79122102,23.56044436
LDLRAP1,0.488528192,0.500062232,0.606710456,0.302381572,0.136948391,0.249972861
AL606491.1,1.380379009,2.235060757,2.049564847,0.489679042,0.489679812,0.714533142
MAN1C1,3.659771454,1.388021291,5.374147045,4.467738048,5.175247223,5.095836255
AL031280.1,7.603651658,0.753650681,10.10072797,7.763306358,7.36451795,8.224520644
SELENON,4.729893612,4.658760227,5.098432081,4.172849633,4.192918001,3.48447859
AL020996.1,0.564228741,0.122057137,0.572550504,0.389534155,0.359896253,0.359464383
MTFR1L,2.958938423,2.469904171,3.034409026,2.876368104,2.723374081,2.965883455
AUNIP,1.35922098,1.073588318,1.612794878,1.021493257,0.724377367,1.029312938
PAQR7,0.919186949,1.947342577,1.501273614,1.944056986,2.152095988,1.893699011
STMN1,35.41393214,32.92000846,14.25588431,27.82751853,50.76637084,16.08652565
PAFAH2,2.07627256,1.122877414,2.698832592,1.508211449,1.324361309,1.521187913
EXTL1,0.346959681,0.688015817,0.310163037,2.051671093,1.913680995,2.286428827
SLC30A2,0.191422068,0.195753995,0.240494225,0.6858459,0.348016412,0.891781674
PDIK1L,4.100559499,3.501259824,2.4297612,2.909756628,3.799287131,2.83471366
FAM110D,0.097445639,0.121795492,0.163235192,0.70134845,0.612624609,0.448367284
C1orf232,0.39823382,0.5226323,0.400258696,0.40403347,0.155397733,0.288595933
AL391650.1,0,0,0,0.091274473,0.099831611,0.181617949
ZNF593,10.64007866,10.32341587,6.657855038,6.656022584,11.99539936,5.186222111
CNKSR1,0.719375204,1.829354453,0.826872811,1.702191124,1.17959044,1.418190815
CATSPER4,0.149288639,0.349862051,0.281339472,0.093207873,0.101946271,0.092732514
CEP85,2.744879819,2.363258657,2.36069973,3.654604605,3.114463537,3.146597155
SH3BGRL3,43.1750924,62.68745164,33.20662202,39.14916861,67.53242201,20.200021
UBXN11,3.788199213,3.847024806,5.552547072,3.197779029,2.400852023,3.14145192
CD52,0.324471025,0.334578998,0.326120844,0.430487646,0.221574872,0.302323883
CRYBG2,0.241741502,0.230731359,0.276103035,0.065174541,0.030014638,0.022751632
LIN28A,0.144856926,0.23584663,0.153256286,0.047600499,0,0.055250693
DHDDS,6.484791806,4.007018486,6.470239283,9.151881253,8.239869173,9.561166496
AL513365.2,9.012369262,2.771040622,7.850434742,7.502457645,5.626852079,7.240269394
HMGN2,30.08702091,30.51117438,25.70543496,10.27197377,12.93269489,9.051282738
RPS6KA1,0.453244773,0.820784459,0.381781424,0.615003255,0.376840822,0.399912908
AL512408.1,0.075763984,0.127839594,0.152298434,0,0.20695093,0.094123502
ARID1A,8.318399678,5.874609454,8.723788834,8.189511008,6.892614319,7.133520959
PIGV,1.22763641,1.310399934,2.026442794,1.258802363,1.171387373,1.039013625
ZDHHC18,2.453309967,3.38199983,2.147798428,3.898598526,3.487085274,3.648865925
GPN2,3.136744898,4.479276939,2.859812519,4.095909796,3.32793194,3.462188157
GPATCH3,2.314443365,2.348256486,2.394629465,2.071896701,2.045337138,2.424265104
NUDC,19.40920046,18.58342406,16.64427232,13.71089282,15.92409346,11.74340511
KDF1,1.225293546,1.209862581,1.046795166,0.331503472,0.31875384,0.27061564
TRNP1,2.174529715,2.110203835,0.538700878,7.266352005,8.052158485,6.500022885
TENT5B,0.330791535,0.333940537,0.447560469,0.307807065,0.273055084,0.368801855
SLC9A1,2.044832634,2.641399189,1.966727154,2.863377449,3.063818686,4.233911637
AL590640.1,1.439315796,0.749572522,1.205528501,0,0,0.413911619
WDTC1,6.516394789,6.074897884,5.990422247,6.289993982,6.10694555,5.838597662
TMEM222,4.766563443,7.146628059,4.253195766,4.581288769,3.89040272,3.939336326
SYTL1,0.249652097,0.76821787,0.361381492,0.415087174,0.270018866,0.449491414
MAP3K6,0.527420705,1.043205099,0.748769711,0.374571231,0.427053036,0.551483566
FCN3,0.279700911,0.235975253,0.456825021,0.087315174,0,0.246131293
CD164L2,0.091190352,0.128224266,0.076378352,0.272810656,0.370667235,0.739519325
GPR3,0.170176474,0.584926129,0.1781685,1.128896943,2.739239536,1.306659131
WASF2,13.62444751,8.626153412,17.7940654,10.97436156,9.570316117,10.9018244
FO393419.2,16.14410132,3.385160577,19.21522298,6.686521553,4.628074879,7.916930085
BX293535.1,2.677172589,4.517300126,3.498020569,1.755058135,2.507229849,2.993326923
AHDC1,6.110794055,6.954112317,8.787860103,7.095164257,5.872262493,6.390611811
FGR,0.197138694,0.226799989,0.292708404,0.048953425,0.078675271,0.083492166
IFI6,32.24918285,18.08446085,15.8267375,15.64594327,20.71616032,24.63010091
AL445490.1,1.248201316,0.481796705,0.922461744,0.587347914,0.55511628,0.931163255
FAM76A,7.707867908,4.260615552,10.00473104,6.836303012,5.958322347,6.673108975
STX12,18.00316511,21.76438344,15.75673748,30.02327717,28.73994392,30.21890215
AL020997.2,0,0,0,1.028325988,0.803380941,0.852567954
AL020997.3,1.097417042,0.791331436,0,1.251750576,0.988225692,0.961335676
AL020997.4,1.091907863,0.714565294,1.345941293,0.836082856,0.78382891,0.895804915
PPP1R8,8.957106204,8.426766183,7.777229089,7.049238576,7.981867908,7.567774771
THEMIS2,0.242654613,0.467229754,0.420213165,0.481116812,0.40306392,0.6382175
RPA2,13.73771991,10.12448854,11.62803541,7.211259276,8.29773688,7.617937829
SMPDL3B,0.1251827,0.448054653,0.471822035,1.500977512,0.299751897,1.84971709
AL512288.1,1.049277175,2.082926168,2.17126077,5.395046325,1.3848913,4.600741448
XKR8,0.287256812,0.403916567,0.388658052,1.207148991,0.722134906,1.292496748
EYA3,12.60059788,8.375819504,12.07315964,12.87504476,11.6527254,13.15247983
PTAFR,0.568950072,0.634607192,0.687659279,0.123653268,0.063231884,0.096926927
DNAJC8,21.1678075,26.84690404,19.08996622,13.75581576,15.47736162,13.36562409
ATP5IF1,71.30327328,49.7441255,41.46282085,31.10304825,52.08652631,19.89636876
AL353622.1,8.211335673,3.4470316,3.97385374,2.055065869,2.188830994,0.903327527
SESN2,5.672450815,9.207010975,5.850864159,3.135770496,3.356099515,3.525326625
MED18,1.833060204,1.267621156,1.378010124,1.360224956,1.172609564,1.259957639
PHACTR4,26.06852628,20.99308103,24.87312131,30.7433914,24.72388651,22.15553439
RCC1,3.936297536,7.76711751,2.311113067,3.029435666,2.570157793,2.485428554
SNHG3,4.455396726,3.203634085,2.384319906,1.857174846,2.769856247,1.811248084
TRNAU1AP,9.448090453,8.771076524,7.674979073,17.36966871,13.96954784,15.34883368
SNHG12,2.983673079,6.606077867,1.954603671,2.938418611,2.25925937,2.78001905
TAF12,12.47495984,7.220721588,12.17018937,11.86117045,9.892757967,11.16969815
RAB42,0.330606477,0.219522534,0.259599603,0.204262935,0.282205814,0.270961597
LINC01715,4.276249419,2.207636699,5.061042029,4.328852856,4.443731635,3.143866124
AL360012.1,7.865573939,13.8791077,6.103563194,5.055281957,6.319112379,5.748000129
GMEB1,4.185259264,3.742976867,3.861103664,3.698407293,2.897395416,3.871416173
YTHDF2,13.88904791,12.82167015,10.34314251,9.260173419,11.09161214,9.120396558
OPRD1,0.207550347,0.349599982,0.35446666,0.339144002,0.186656041,0.218228202
EPB41,2.816375387,3.407407541,2.567127107,3.640056945,3.302023048,3.308030185
TMEM200B,0.174437416,0.730387377,0,0.163364144,0.260929251,0.132432658
AL357500.1,1.194844196,4.378416984,2.729362616,2.712716585,0.847725265,2.249068151
SRSF4,9.980265926,10.8847702,12.38743508,9.945661603,9.407165683,10.91302472
MECR,6.43755845,2.608831188,6.063597632,9.859553789,7.094603118,8.901320403
PTPRU,1.401440954,3.01434274,1.151013307,4.523587862,4.504127232,3.591962442
LINC01756,0.536132477,1.229989882,0.354512183,0.990984542,1.156150449,0.350553081
LINC01648,0.119706098,0.130916122,0.175459025,1.012078573,0.914764763,0.66095064
MATN1,0.276462844,0.555341414,0.165397952,0.364738562,0.308230255,0.286213951
MATN1-AS1,0.045187267,0.247094421,0.208161378,0.170450655,0.139593428,0.226108479
LAPTM5,0.0563301,0.237620062,0.05897554,0.835275942,0.970826634,0.767839392
AL137027.1,0.887325942,0.895772928,0.857536227,8.043639992,5.393508804,6.07704293
LINC01778,0.574241472,0.363352706,0.541088704,0.291302198,0.406143127,0.267522981
SDC3,5.7822987,25.31258132,9.150840089,7.070341571,7.904768124,6.714542826
PUM1,27.89341309,26.88559611,26.3261679,24.48381897,24.20165367,22.38057194
NKAIN1,11.69321251,6.614458221,5.22952454,12.18907006,13.25055871,6.634005872
SNRNP40,10.47870284,6.051578394,8.54156383,9.613935273,9.317317423,10.24292292
ZCCHC17,27.89187385,23.88350322,25.94464473,41.43013527,47.0168136,43.05215193
AL451070.1,75.31526819,43.93980462,60.19083894,72.13976186,63.91032638,79.47253938
FABP3,7.934082472,8.08776955,5.882772128,15.22628609,17.21418939,14.09383866
SERINC2,3.687239095,2.617033009,1.610339757,1.089394015,0.770798863,0.66348162
LINC01226,0.22156811,0.311550594,0.189445148,0.120082746,0.123085009,0.111505638
HCRTR1,0.77007959,1.010633569,0.848417781,9.209105448,6.7612138,9.996175948
PEF1,4.403376863,6.594215053,3.71668468,2.617304742,3.484425408,2.653354086
AC114488.2,0.984658279,0.820470717,0.996537587,1.707689367,0.840504681,1.911352706
AC114488.3,0.505093228,0.295924985,1.110509414,0.837657211,0.369555233,0.718998975
COL16A1,2.027360046,4.421125034,2.942110135,4.961370052,2.546508338,5.845632683
ADGRB2,5.161641218,7.516097817,4.265966321,8.642127973,7.646496103,7.184259058
SPOCD1,0.102658327,0.232563206,0.22033295,1.238490565,1.94870621,1.173499321
AL354919.1,0.228265438,0.39019617,0.371130433,0.230541848,0.209583827,0.194613651
AL136115.2,7.382793697,20.1813782,7.913291715,9.428365363,8.813923783,10.36908541
PTP4A2,11.03253724,12.09957327,8.054244105,6.960056129,10.59083154,6.636913611
AL136115.1,1.524072411,0.494543882,0.810098053,0.686213667,1.372429492,1.153028072
KHDRBS1,29.56163585,33.30659087,22.45370535,27.37540736,28.40486609,24.30107349
AL445248.1,76.68675074,63.64663526,51.01021267,58.21907133,39.60874035,55.45845237
TMEM39B,9.003599422,10.15255234,7.595795595,11.99971933,11.33992232,10.86343494
KPNA6,9.282281886,11.01379062,8.669798207,9.670566792,9.630142531,9.588639816
TXLNA,6.548236419,8.915940889,6.365621874,5.267707452,4.983286832,5.417224115
CCDC28B,18.26078712,10.37354639,15.88919077,7.813890839,10.84798043,6.969637134
AL049795.1,1.652626333,0.669920084,2.160460467,0.90632121,1.437915718,1.294747266
IQCC,3.338751849,1.318406713,3.441772519,1.765749427,2.087882672,2.228374546
DCDC2B,14.80417713,2.933599852,17.31590007,10.17432005,6.960055751,11.68360219
TMEM234,2.495055881,1.431975285,3.475867368,3.232128505,2.491988241,2.987210933
EIF3I,18.85095771,20.75077461,12.0514413,10.44779204,12.54559678,10.33085009
FAM167B,0.22401178,0.689970821,0.3618495,0.174826277,0.187314162,0.165652063
HDAC1,4.829333137,5.021323197,5.366542146,5.414916776,4.65904227,5.284459524
MARCKSL1,63.57117748,73.98048062,29.06082667,35.95150042,59.54954697,18.71105411
AL109945.1,0.352903566,0,0.332529332,0.206563299,0.215170441,0.274013107
TSSK3,4.261468017,2.320026276,5.024448066,3.236251447,3.725532472,4.004533351
FAM229A,1.693704534,7.319384658,1.646107854,1.89544516,2.358918464,0.992514961
BSDC1,5.649376342,6.894943617,5.792246293,7.954235163,6.60496739,8.065012779
ZBTB8B,0.77942841,0.905556747,0.614250172,1.017506566,0.813361373,0.821590853
ZBTB8A,7.695231297,6.691743283,6.423778797,7.415949337,6.211995267,6.587891487
ZBTB8OS,24.91564388,15.55202708,24.03520315,26.80637041,24.18069697,25.34128463
RBBP4,10.48055115,12.59646729,9.492518549,10.19237193,9.119077806,8.719924589
SYNC,32.79713365,22.88274533,28.00867224,17.35417525,15.02844708,17.01067771
AC114489.1,2.99219786,3.092603389,1.445871209,1.856193492,0,1.270865851
KIAA1522,2.32074397,3.619526329,4.130019825,2.349434492,2.003701462,2.392175386
YARS,6.373326879,6.226965103,5.508114332,6.926674626,6.199455539,7.270540044
S100PBP,7.927600356,5.32317205,8.64654058,10.78343585,8.62804905,9.484043848
FNDC5,2.889404839,3.552209887,2.72556591,3.319638162,2.661629436,2.697088995
HPCA,2.422595831,3.905486565,0.562201449,6.490915109,11.0791304,3.306782916
TMEM54,2.24565091,2.38577772,1.585322443,4.072664393,5.549848522,3.099809526
AL031602.2,27.45950317,32.80598652,24.89748312,25.74928274,20.82363399,27.39130323
RNF19B,5.225102363,4.898068719,4.653563261,6.615169862,7.634642972,6.683610112
AL020995.1,39.34315469,23.74163881,41.70076169,27.15698757,20.37833141,29.43226971
AK2,3.343848365,2.771518115,3.101349928,3.656460116,3.274355352,3.791017592
AZIN2,2.891066971,2.802036807,3.671948466,3.614006124,4.07934051,2.848952679
TRIM62,3.734844295,3.065235057,2.987745938,5.252583625,4.11938831,6.178630295
AL662907.3,0.887220771,1.152693933,0.801776553,1.372685795,1.366614112,1.482513644
ZNF362,10.00335348,7.941703146,9.563657572,14.25799508,11.5234835,14.28726524
AL513327.3,0,0.424011919,0,0.453866694,0.44125998,0.46827613
A3GALT2,2.22181772,5.081925844,1.488743245,2.404453337,1.589484873,1.410779113
AL513327.1,27.72414587,9.403559975,23.55599689,16.43528734,13.29846577,18.40272706
PHC2,11.11103576,12.79109725,9.734854675,15.24630215,15.12390863,17.11565727
AL513327.2,22.76011935,16.23359918,12.58793179,38.42161671,33.00354488,46.61354391
ZSCAN20,0.867831621,0.492390631,0.753171419,0.726298819,0.740781401,0.602901106
CSMD2,9.59223699,9.90560686,12.70970987,33.31426196,29.18666101,27.15483167
HMGB4,0.153835501,0.110928538,0.133803778,0.267822505,0.369410932,0.343024607
CSMD2-AS1,6.433719015,2.646715102,6.571104636,7.558726077,6.987543006,6.445010073
C1orf94,0.789633619,0.791260338,1.379762692,0.446254674,0.50469358,0.357062302
AC099565.1,0.552556407,0.617582578,0.82770888,1.177599115,1.472001208,0.990078914
SMIM12,2.835011039,2.959879661,3.068216008,3.335966304,3.294786714,3.338681511
GJB3,0.307931519,0.216493808,0.596426975,0.240320045,0.212783707,0.265660463
GJA4,0,0,0,0,0,0.12798456
AL122010.1,0.210455512,0,0,0,0,0.174302782
DLGAP3,2.039367018,2.031208013,1.036171928,13.85034516,13.30471981,12.52030422
TMEM35B,5.160496976,4.159639704,4.666410803,3.386114642,4.360912076,4.321650314
ZMYM6,4.108105669,2.823658804,3.931617182,4.548364947,4.264098841,4.410399608
ZMYM1,7.225598807,4.153524632,8.009932047,6.329786039,5.861763694,5.437041237
AL590434.1,0.305305557,0.677834536,0.181692193,0.30097346,0.188108708,0.299438501
SFPQ,22.34011214,30.27744579,21.29796809,29.43446266,26.13735299,28.49882198
ZMYM4,21.28867323,20.57796086,22.17045198,20.43214143,21.26917758,21.01952634
